id_transacao,cpf_origem,cpf_destino,tipo_transacao,valor,data,hora
3229,602.138.497-04,195.364.028-15,Pix Enviado,34.15,2026-01-27,17:56:12
2401,052.396.874-47,607.128.395-77,Pix Enviado,11.17,2026-01-11,11:55:41
3964,395.176.820-77,790.864.213-69,Saque Pix,35.62,2026-01-03,13:35:01
1430,829.361.705-59,634.510.872-35,Pagamento,70.56,2026-01-30,08:05:03
1284,062.371.594-52,369.418.702-22,Saque Pix,140.68,2026-01-22,18:53:24
2236,762.531.489-82,036.571.248-53,Pix Recebido,11.36,2026-01-05,06:28:02
1503,740.268.135-17,526.831.497-19,Saque Pix,110.47,2026-01-03,11:11:44
3963,315.820.497-50,215.084.693-42,Transferência,24.72,2026-01-22,14:24:24
4218,103.426.978-03,743.619.025-34,Saque Pix,86.94,2026-01-25,06:01:59
4609,743.619.025-34,204.563.198-24,Pagamento,57.84,2026-01-26,11:42:17
2173,713.904.628-03,286.471.950-94,Pix Recebido,263.57,2026-01-24,15:17:28
4740,294.867.315-19,826.549.370-38,Pix Recebido,201.77,2026-01-03,14:54:26
65,046.157.823-90,967.528.304-10,Transferência,12.33,2026-01-27,07:11:16
4189,829.361.705-59,756.231.089-03,Transferência,6.24,2026-01-11,14:55:30
115,950.431.628-05,124.765.890-20,Saque Pix,6.21,2026-01-16,14:53:52
805,718.693.240-13,215.439.087-05,Transferência,13.1,2026-01-28,06:32:30
3648,743.810.695-01,501.936.428-24,Pix Recebido,114.56,2026-01-06,23:04:06
3257,256.731.904-25,503.197.648-93,Pix Recebido,22.37,2026-01-22,21:43:59
351,780.364.952-10,624.158.397-28,Saque Pix,5.55,2026-01-16,17:05:01
2076,834.062.951-42,479.028.536-74,Pagamento,6.83,2026-01-31,17:54:17
883,209.851.367-40,512.398.047-41,Pagamento,25.52,2026-01-04,23:45:19
2787,147.529.380-14,326.104.759-34,Pix Recebido,8.72,2026-01-06,17:56:21
2649,079.652.148-49,395.176.820-77,Transferência,27.39,2026-01-10,18:01:33
4002,059.412.638-05,479.156.832-09,Pix Recebido,376.0,2026-01-17,14:24:32
2637,813.729.654-91,042.837.195-79,Pagamento,33.43,2026-01-29,11:56:25
703,195.024.738-41,512.398.047-41,Transferência,45.96,2026-01-30,08:37:02
2620,267.940.315-07,967.528.304-10,Pix Enviado,39.96,2026-01-12,21:04:47
1493,048.126.935-51,056.794.832-38,Pagamento,164.03,2026-01-08,19:28:32
3237,435.721.906-06,782.914.356-00,Pix Enviado,15.0,2026-01-30,11:47:55
473,423.079.615-34,673.185.204-07,Pix Enviado,29.06,2026-01-29,19:58:18
3410,908.457.623-38,951.380.274-41,Pix Recebido,9.41,2026-01-31,08:53:47
3341,048.126.935-51,152.068.479-76,Pix Recebido,16.62,2026-01-13,06:46:04
4134,684.512.790-58,479.156.832-09,Pix Enviado,123.18,2026-01-29,07:47:46
1458,736.425.198-73,873.692.514-46,Pix Enviado,259.1,2026-01-25,06:40:34
2094,385.614.290-89,395.127.680-03,Saque Pix,42.37,2026-01-20,11:30:52
799,024.157.986-49,810.792.435-50,Saque Pix,0.2,2026-01-31,23:19:22
5114,276.154.809-49,865.423.179-37,Pix Enviado,120.51,2026-01-22,12:23:00
191,613.924.875-28,653.817.209-12,Pagamento,104.77,2026-01-28,16:35:12
1011,753.206.498-00,842.063.951-60,Pix Enviado,393.37,2026-01-26,15:15:32
5142,261.385.409-05,230.851.964-98,Pix Enviado,141.67,2026-01-13,22:48:00
361,923.150.784-23,706.384.125-44,Saque Pix,5.69,2026-01-05,21:53:49
167,405.179.628-02,834.062.951-42,Pix Recebido,341.62,2026-01-30,12:15:51
1108,138.470.659-39,279.683.410-78,Transferência,6.7,2026-01-22,19:14:25
1260,361.479.205-61,923.150.784-23,Pagamento,132.28,2026-01-21,09:15:15
5155,268.079.541-58,817.642.530-35,Pix Enviado,100,2026-01-17,20:55:30
3922,659.043.178-75,479.156.832-09,Pagamento,1.55,2026-01-14,14:22:14
704,630.459.872-65,586.793.402-00,Saque Pix,43.31,2026-01-26,17:07:30
3808,657.413.290-80,479.156.832-09,Pix Recebido,25.64,2026-01-31,23:41:43
4043,012.938.654-51,713.045.682-53,Pix Recebido,14.31,2026-01-27,09:07:19
2393,790.864.213-69,321.894.760-03,Pagamento,70.64,2026-01-19,06:56:11
2893,185.324.697-28,617.409.532-07,Saque Pix,17.78,2026-01-05,20:21:30
3106,012.938.654-51,603.458.791-39,Pix Recebido,66.93,2026-01-06,21:40:27
4139,356.810.749-00,684.512.790-58,Transferência,6.14,2026-01-22,16:29:59
1612,625.790.143-06,605.283.497-83,Pix Enviado,74.63,2026-01-24,06:39:53
3286,230.541.986-42,294.581.067-02,Pagamento,45.03,2026-01-11,16:59:32
1128,384.795.206-47,570.349.681-01,Pagamento,25.39,2026-01-17,16:40:06
3462,842.063.951-60,387.190.524-05,Saque Pix,45.38,2026-01-02,23:29:02
3993,923.150.784-23,936.807.412-78,Pagamento,103.97,2026-01-16,11:34:58
4050,741.692.835-46,041.837.295-05,Pix Enviado,162.05,2026-01-16,17:36:16
1752,324.765.891-28,462.178.059-01,Transferência,5.77,2026-01-04,12:09:24
3774,496.318.570-93,925.164.708-94,Pagamento,63.29,2026-01-04,15:14:05
2301,264.708.951-58,842.063.951-60,Pix Recebido,26.69,2026-01-29,23:23:52
5069,852.976.043-38,175.894.260-67,Pix Enviado,173.89,2026-01-03,14:40:00
4745,315.820.497-50,479.156.832-09,Pix Enviado,14.95,2026-01-21,16:46:31
5121,128.930.674-50,542.083.619-05,Pix Enviado,160.29,2026-01-06,10:16:00
1882,219.347.805-88,039.856.271-77,Pix Recebido,13.8,2026-01-10,09:08:06
1417,152.068.479-76,024.561.793-07,Transferência,101.37,2026-01-27,07:47:56
3590,093.587.412-79,173.469.802-04,Pix Recebido,26.65,2026-01-15,03:11:38
2747,867.429.153-82,705.924.186-85,Saque Pix,28.36,2026-01-20,07:13:02
4590,509.127.834-60,634.510.872-35,Pagamento,73.44,2026-01-15,07:20:20
4936,093.587.412-79,529.607.843-83,Pagamento,50.33,2026-01-01,15:27:42
5179,306.927.145-61,604.129.378-40,Pix Enviado,1500,2026-01-25,11:54:04
5171,273.901.458-97,891.057.364-39,Pix Enviado,500,2026-01-06,23:18:45
2688,659.184.023-06,326.104.759-34,Transferência,7.59,2026-01-12,16:16:33
4943,341.906.587-66,815.274.369-00,Pix Recebido,52.69,2026-01-18,06:42:32
2668,167.845.932-19,068.427.953-38,Saque Pix,5.44,2026-01-29,13:59:01
1842,346.251.879-82,175.602.348-44,Transferência,8.92,2026-01-14,07:30:09
643,387.596.024-65,687.203.154-90,Saque Pix,19.29,2026-01-28,09:16:55
3394,543.612.807-62,120.985.436-89,Pagamento,10.21,2026-01-04,21:55:45
1764,521.463.087-53,871.543.069-39,Saque Pix,19.61,2026-01-12,12:37:08
3560,035.174.982-97,708.263.914-78,Pix Recebido,23.51,2026-01-13,09:20:22
4234,874.361.592-91,856.041.793-10,Saque Pix,90.55,2026-01-02,16:26:02
4259,164.728.503-80,821.476.305-35,Pix Enviado,59.89,2026-01-30,17:24:59
560,365.182.970-77,192.358.604-15,Pix Recebido,199.58,2026-01-26,09:09:38
4304,175.602.348-44,984.621.053-15,Transferência,24.06,2026-01-13,22:23:35
3705,549.386.270-00,352.987.164-82,Saque Pix,72.52,2026-01-17,09:52:39
3647,392.061.754-16,657.039.128-30,Pix Recebido,65.67,2026-01-13,11:24:44
3372,024.561.793-07,398.615.420-51,Pagamento,3.24,2026-01-23,22:45:15
2375,426.789.013-78,376.920.158-21,Transferência,67.53,2026-01-06,06:20:46
3885,810.792.435-50,195.364.028-15,Transferência,12.54,2026-01-26,08:49:38
3439,973.125.408-05,826.043.157-26,Pix Recebido,235.85,2026-01-04,11:45:34
666,120.985.436-89,364.751.092-07,Pix Recebido,157.33,2026-01-26,11:45:55
3337,379.206.814-13,301.274.698-69,Pix Recebido,9.41,2026-01-30,07:12:35
2544,986.751.340-10,024.561.793-07,Transferência,82.99,2026-01-22,09:46:15
2599,187.042.693-22,362.794.051-25,Pix Recebido,27.1,2026-01-25,13:58:53
1231,586.142.937-55,957.634.182-55,Saque Pix,15.64,2026-01-08,21:48:50
448,364.751.092-07,469.013.275-52,Transferência,68.94,2026-01-13,08:21:38
1072,204.563.198-24,109.874.632-50,Pix Enviado,3.09,2026-01-06,19:01:33
1978,624.158.397-28,659.184.023-06,Transferência,8.13,2026-01-02,23:56:01
2789,387.596.024-65,540.873.916-39,Pix Recebido,18.74,2026-01-18,22:03:57
4311,625.790.143-06,629.850.314-51,Pix Recebido,55.64,2026-01-26,18:46:47
1456,364.751.092-07,548.190.372-50,Pix Enviado,14.14,2026-01-30,17:04:59
2003,653.817.209-12,540.891.732-05,Pagamento,88.08,2026-01-06,14:05:25
3141,612.930.578-86,728.645.103-08,Pix Recebido,26.81,2026-01-10,07:33:41
459,608.471.239-87,812.540.796-02,Pagamento,94.75,2026-01-28,09:24:22
3890,851.249.036-51,617.409.532-07,Pagamento,10.61,2026-01-17,06:49:39
3663,690.582.174-85,439.675.218-00,Transferência,12.08,2026-01-16,14:44:16
2549,349.270.618-50,215.439.087-05,Pix Recebido,20.8,2026-01-23,06:08:09
4121,018.324.769-87,743.619.025-34,Saque Pix,75.76,2026-01-04,20:26:18
3019,637.541.089-48,901.527.634-06,Pagamento,8.95,2026-01-30,23:13:12
2021,609.483.725-83,603.184.597-01,Pagamento,6.2,2026-01-12,14:50:44
4592,503.197.648-93,659.438.702-29,Pix Enviado,100.89,2026-01-29,15:15:16
2714,873.645.201-71,634.510.872-35,Transferência,44.89,2026-01-22,21:43:05
3786,165.874.920-02,825.074.691-02,Pagamento,21.31,2026-01-31,12:37:03
2338,430.187.562-07,041.837.295-05,Pix Enviado,324.3,2026-01-07,13:14:03
130,349.270.618-50,405.623.871-53,Pagamento,17.99,2026-01-29,10:15:08
1445,169.502.387-03,286.471.950-94,Pagamento,22.88,2026-01-20,10:54:31
2440,574.190.283-97,042.837.195-79,Transferência,23.82,2026-01-18,17:27:38
4142,613.924.875-28,621.973.504-80,Pagamento,22.92,2026-01-02,14:27:23
4441,784.351.690-57,301.274.698-69,Pix Enviado,105.62,2026-01-25,21:08:38
4865,087.649.321-50,675.908.214-11,Pagamento,3.97,2026-01-29,07:27:57
4377,219.347.805-88,694.378.510-93,Saque Pix,14.21,2026-01-26,08:23:57
3246,578.263.914-82,412.350.768-90,Pix Enviado,6.98,2026-01-05,06:44:38
1887,204.563.198-24,085.721.436-53,Pix Enviado,39.68,2026-01-25,08:02:20
4352,728.045.693-65,479.156.832-09,Pagamento,12.8,2026-01-25,09:38:55
1554,509.476.138-20,386.452.079-74,Pix Recebido,42.5,2026-01-20,06:14:45
3101,926.317.048-78,015.493.768-10,Transferência,74.97,2026-01-27,00:11:55
1862,186.472.509-58,294.631.805-24,Saque Pix,112.53,2026-01-08,12:24:18
286,216.593.478-82,936.807.412-78,Pagamento,5.88,2026-01-21,10:16:00
5168,073.142.965-61,516.098.342-24,Pix Enviado,500,2026-01-28,18:17:26
5204,961.840.573-75,940.261.735-34,Pix Enviado,15991.46,2026-01-16,04:48:39
4312,718.693.240-13,431.026.795-52,Saque Pix,16.04,2026-01-20,15:17:04
4766,165.270.834-08,736.902.184-03,Transferência,32.71,2026-01-09,12:57:58
818,984.621.053-15,412.350.768-90,Pagamento,30.41,2026-01-17,16:19:31
764,235.194.870-04,462.178.059-01,Saque Pix,71.21,2026-01-06,10:47:00
1530,459.102.768-67,365.182.970-77,Transferência,20.73,2026-01-15,20:37:15
2821,645.723.801-71,107.563.284-62,Saque Pix,80.97,2026-01-21,14:57:51
4306,189.374.560-01,913.086.257-40,Pagamento,96.99,2026-01-12,20:00:17
4990,378.124.690-69,635.492.107-52,Pagamento,90.01,2026-01-21,10:46:19
874,418.326.590-89,493.710.526-43,Transferência,48.04,2026-01-03,21:56:18
1351,675.908.214-11,294.631.805-24,Transferência,142.13,2026-01-29,21:03:58
393,603.458.791-39,435.890.261-89,Transferência,19.11,2026-01-06,12:40:06
4966,193.674.528-37,274.351.069-25,Pagamento,91.09,2026-01-31,06:37:33
3653,085.721.436-53,405.179.628-02,Pix Enviado,69.86,2026-01-22,19:56:56
2967,736.541.829-09,945.217.380-79,Pagamento,37.36,2026-01-02,15:44:52
2067,513.409.276-16,201.479.685-85,Saque Pix,107.39,2026-01-16,18:19:24
3738,461.930.852-89,310.748.562-44,Saque Pix,281.81,2026-01-20,15:08:29
3736,352.609.174-99,908.216.743-31,Pagamento,235.92,2026-01-23,14:12:23
1487,764.051.298-02,235.879.640-92,Transferência,7.44,2026-01-05,19:25:31
3695,521.463.087-53,631.892.540-60,Transferência,12.91,2026-01-02,12:37:44
3907,465.273.108-62,856.041.793-10,Saque Pix,16.45,2026-01-25,21:16:44
5045,827.134.059-04,167.849.250-76,Pix Enviado,190.29,2026-01-09,11:37:00
2950,302.987.615-21,892.053.741-05,Saque Pix,32.77,2026-01-11,06:40:13
1050,397.614.280-87,612.930.578-86,Pagamento,17.26,2026-01-15,16:44:51
2161,185.324.697-28,079.652.148-49,Pix Recebido,73.48,2026-01-31,19:35:40
1098,630.859.427-00,296.308.147-22,Transferência,133.32,2026-01-01,09:29:09
1063,906.432.781-50,648.905.137-01,Saque Pix,223.91,2026-01-11,22:31:19
1852,062.385.149-06,024.561.793-07,Pagamento,91.29,2026-01-23,17:28:24
1735,834.062.951-42,753.206.498-00,Pagamento,39.55,2026-01-26,12:38:25
2659,164.723.850-17,413.589.027-04,Transferência,7.48,2026-01-27,20:40:02
1092,206.791.835-40,761.540.389-84,Pix Recebido,30.24,2026-01-01,16:28:11
1168,063.418.279-03,967.528.304-10,Pix Recebido,13.3,2026-01-02,15:47:53
2315,192.358.604-15,534.106.978-10,Transferência,84.13,2026-01-26,01:29:54
1544,068.427.953-38,302.987.615-21,Transferência,10.84,2026-01-15,13:17:40
1817,340.572.189-04,097.213.685-12,Pix Enviado,21.16,2026-01-10,03:15:47
2833,062.371.594-52,810.792.435-50,Transferência,176.21,2026-01-22,16:16:24
3897,512.398.047-41,624.158.397-28,Pagamento,37.32,2026-01-01,23:59:29
3841,059.243.876-74,721.680.359-03,Pagamento,12.71,2026-01-29,18:21:03
3662,608.231.759-95,853.421.096-98,Pix Recebido,23.79,2026-01-28,13:06:40
5090,180.974.253-60,147.693.820-22,Pix Enviado,278.84,2026-01-13,22:29:00
696,682.314.079-87,097.836.214-40,Saque Pix,9.68,2026-01-22,06:49:19
147,619.423.580-24,926.317.048-78,Pix Enviado,26.57,2026-01-13,19:10:32
3230,230.541.986-42,605.279.138-12,Transferência,18.14,2026-01-20,11:14:57
1421,381.462.795-46,851.249.036-51,Transferência,25.83,2026-01-05,18:26:30
4570,932.768.045-65,418.326.590-89,Saque Pix,9.64,2026-01-23,22:38:34
3837,324.765.891-28,248.195.730-04,Saque Pix,26.57,2026-01-14,17:55:46
2023,361.498.250-51,906.432.781-50,Transferência,13.73,2026-01-01,22:02:25
2051,405.623.871-53,780.351.926-12,Saque Pix,359.98,2026-01-06,18:50:47
4173,842.063.951-60,358.274.160-53,Pix Enviado,63.05,2026-01-15,19:16:45
1888,679.184.025-02,342.819.075-05,Pagamento,15.21,2026-01-21,17:46:20
4517,496.081.753-48,820.351.746-35,Transferência,49.41,2026-01-23,17:46:09
13,403.298.175-23,195.742.360-99,Pix Recebido,31.35,2026-01-21,19:09:41
2419,736.902.184-03,521.487.369-73,Saque Pix,82.17,2026-01-23,10:12:12
504,209.814.765-11,810.723.956-30,Pagamento,2.43,2026-01-27,12:58:09
652,456.201.389-33,571.039.846-20,Pagamento,10.92,2026-01-28,09:21:34
800,235.879.640-92,867.945.301-39,Transferência,63.14,2026-01-29,20:14:30
424,923.570.146-52,147.529.380-14,Saque Pix,179.97,2026-01-05,12:58:26
4999,045.927.163-61,109.874.632-50,Pagamento,130.86,2026-01-26,17:28:24
3950,617.409.532-07,513.480.629-24,Pix Enviado,41.21,2026-01-23,08:32:01
3856,540.873.916-39,031.794.582-32,Pagamento,44.01,2026-01-29,23:03:48
2106,625.790.143-06,329.168.470-22,Pix Enviado,79.37,2026-01-18,21:02:02
3985,954.731.820-97,829.361.574-55,Pix Enviado,36.4,2026-01-28,20:05:34
4940,361.479.205-61,209.814.765-11,Pix Enviado,41.45,2026-01-02,14:47:13
3478,047.359.216-99,790.314.562-25,Pagamento,55.57,2026-01-16,10:43:57
410,619.423.580-24,204.563.198-24,Pix Enviado,13.49,2026-01-12,06:01:33
4695,521.487.369-73,039.285.471-60,Pagamento,16.79,2026-01-28,20:16:45
3840,325.479.061-80,936.812.507-40,Pix Enviado,9.26,2026-01-18,06:39:19
3498,413.589.027-04,796.842.301-50,Pix Recebido,76.02,2026-01-13,08:55:35
3533,329.168.470-22,690.582.174-85,Pix Enviado,184.62,2026-01-19,10:41:35
4331,829.361.705-59,916.327.540-61,Pagamento,34.17,2026-01-27,15:37:52
1014,412.350.768-90,710.385.264-26,Pix Enviado,48.35,2026-01-30,10:29:02
1953,950.431.628-05,180.645.723-71,Saque Pix,11.07,2026-01-08,10:33:31
1526,387.596.024-65,401.956.283-06,Pix Enviado,13.07,2026-01-16,06:54:56
1778,549.386.270-00,826.510.937-77,Pagamento,4.21,2026-01-08,12:09:49
252,984.621.053-15,103.426.978-03,Transferência,11.29,2026-01-04,20:04:33
600,705.924.186-85,256.731.904-25,Pix Recebido,272.94,2026-01-04,15:21:04
2022,097.836.214-40,512.398.047-41,Pix Recebido,19.26,2026-01-15,09:47:39
2310,523.918.647-28,890.715.642-58,Pix Enviado,11.45,2026-01-20,17:56:41
783,324.765.891-28,479.618.503-84,Pix Enviado,4.86,2026-01-11,11:25:59
5151,268.079.541-58,401.382.756-53,Pix Enviado,100,2026-01-29,13:36:35
1750,521.463.087-53,867.945.301-39,Pix Recebido,126.0,2026-01-11,07:10:13
2989,274.351.069-25,326.104.759-34,Transferência,5.02,2026-01-01,06:14:03
1829,546.921.730-25,387.190.524-05,Pix Recebido,18.05,2026-01-24,13:43:04
3726,691.782.045-85,826.510.937-77,Transferência,6.7,2026-01-17,09:44:21
4926,842.063.951-60,089.647.251-58,Transferência,27.43,2026-01-04,19:42:04
2346,137.268.905-21,365.182.970-77,Pagamento,104.82,2026-01-15,18:14:58
4681,638.721.405-07,529.607.843-83,Saque Pix,58.36,2026-01-19,18:58:28
3167,469.013.275-52,682.314.079-87,Pix Enviado,32.87,2026-01-10,08:12:43
1094,825.074.691-02,534.106.978-10,Saque Pix,40.06,2026-01-25,06:02:53
4789,829.361.705-59,538.294.706-65,Pix Recebido,21.1,2026-01-22,11:45:12
2973,851.249.036-51,138.470.659-39,Pix Recebido,91.3,2026-01-16,14:13:28
2427,321.075.869-77,260.549.387-38,Pagamento,1.75,2026-01-29,11:56:40
4621,561.379.248-82,190.576.328-02,Pagamento,119.82,2026-01-08,20:18:27
1065,089.647.251-58,945.217.380-79,Pix Enviado,17.98,2026-01-21,20:38:29
3445,625.790.143-06,690.582.174-85,Transferência,43.44,2026-01-24,03:49:12
220,629.048.315-33,291.806.534-05,Pix Recebido,113.38,2026-01-27,15:47:35
661,657.408.913-10,041.837.625-53,Pix Recebido,202.15,2026-01-16,06:41:14
4073,215.439.087-05,152.068.479-76,Pix Recebido,4.13,2026-01-19,21:21:44
3723,790.864.213-69,024.561.793-07,Pix Recebido,54.37,2026-01-19,21:57:03
721,167.845.932-19,379.206.814-13,Saque Pix,34.35,2026-01-08,06:29:46
146,794.216.053-06,031.794.582-32,Pix Recebido,39.88,2026-01-02,17:02:09
4211,690.582.174-85,465.902.381-89,Saque Pix,98.57,2026-01-12,03:59:43
1100,736.425.198-73,834.062.951-42,Transferência,68.97,2026-01-12,13:21:52
1319,705.612.893-95,743.810.695-01,Pagamento,215.42,2026-01-01,12:42:02
5182,712.308.549-32,479.062.185-58,Pix Enviado,1500,2026-01-05,17:24:57
4596,723.504.691-07,365.182.970-77,Transferência,84.97,2026-01-18,19:42:18
3853,097.213.685-12,967.528.304-10,Pix Enviado,13.1,2026-01-08,10:49:45
2779,586.793.402-00,310.748.562-44,Pix Recebido,672.93,2026-01-30,10:11:25
2822,973.125.408-05,762.531.489-82,Saque Pix,11.26,2026-01-02,10:28:20
1687,238.164.507-17,659.043.178-75,Transferência,21.21,2026-01-06,17:03:43
4362,062.385.149-06,465.902.381-89,Transferência,10.22,2026-01-28,19:41:16
1006,269.705.413-80,648.905.137-01,Pix Recebido,16.81,2026-01-05,23:16:01
2084,256.731.904-25,874.510.369-01,Pix Recebido,32.54,2026-01-10,08:24:27
1890,326.104.759-34,189.374.560-01,Pix Recebido,14.31,2026-01-19,13:22:16
2790,341.906.587-66,274.351.069-25,Pagamento,37.4,2026-01-06,13:04:45
3851,679.184.025-02,862.059.741-85,Pagamento,226.13,2026-01-29,09:21:19
1426,294.867.315-19,874.361.592-91,Pix Recebido,10.62,2026-01-26,18:34:38
680,534.106.978-10,780.351.926-12,Pagamento,11.45,2026-01-24,21:16:54
4955,045.927.163-61,546.921.730-25,Saque Pix,14.8,2026-01-06,11:02:58
4415,920.863.174-50,518.746.029-30,Pix Recebido,2.18,2026-01-08,16:34:23
3395,741.692.835-46,498.630.715-01,Pix Recebido,26.67,2026-01-30,23:09:44
1967,450.971.386-00,784.952.361-09,Pix Enviado,16.93,2026-01-06,05:26:59
1138,048.126.935-51,461.930.852-89,Saque Pix,130.72,2026-01-24,16:10:24
1338,602.138.497-04,498.630.715-01,Pagamento,21.54,2026-01-25,10:47:54
3569,103.426.978-03,659.043.178-75,Pix Enviado,42.93,2026-01-17,06:22:11
3756,906.432.781-50,851.249.036-51,Pagamento,20.66,2026-01-12,18:21:53
1164,695.132.704-16,468.523.917-28,Pix Enviado,33.78,2026-01-13,11:08:51
3398,578.263.914-82,247.159.863-37,Pagamento,44.39,2026-01-05,10:23:01
3035,705.261.389-12,736.425.198-73,Pix Enviado,33.55,2026-01-28,14:07:33
1457,512.398.047-41,679.184.025-02,Pagamento,13.04,2026-01-11,20:33:06
1607,921.346.750-80,936.812.507-40,Pix Recebido,4.58,2026-01-12,11:05:13
3121,025.167.489-49,568.790.312-77,Transferência,46.98,2026-01-24,06:49:12
3055,496.318.570-93,087.649.321-50,Pagamento,90.55,2026-01-18,09:09:30
3139,269.705.413-80,856.041.793-10,Pix Enviado,9.16,2026-01-03,23:36:30
3551,695.172.430-06,279.683.410-78,Transferência,107.96,2026-01-05,22:22:41
125,940.627.158-30,350.298.164-70,Pagamento,29.16,2026-01-14,11:06:54
1409,796.842.301-50,205.437.968-92,Pix Recebido,54.8,2026-01-12,07:21:14
1024,873.645.201-71,215.439.087-05,Pix Enviado,162.68,2026-01-26,23:55:18
4178,820.351.746-35,397.614.280-87,Pagamento,83.66,2026-01-01,21:52:09
4471,865.124.307-35,538.164.790-57,Saque Pix,5.63,2026-01-21,14:39:43
4626,865.124.307-35,867.945.301-39,Saque Pix,35.03,2026-01-31,11:34:53
2891,095.126.384-60,659.438.017-66,Pix Enviado,41.07,2026-01-14,06:30:27
4346,906.432.781-50,821.476.305-35,Saque Pix,91.5,2026-01-24,12:32:51
4987,476.018.539-93,713.904.628-03,Pagamento,190.84,2026-01-20,07:07:19
3882,046.157.823-90,107.563.284-62,Pix Enviado,125.92,2026-01-27,11:20:01
1154,780.351.926-12,518.746.029-30,Saque Pix,28.22,2026-01-03,22:08:04
2288,310.748.562-44,294.631.805-24,Pagamento,14.03,2026-01-11,19:33:48
2223,923.570.146-52,705.612.893-95,Pix Recebido,57.75,2026-01-11,20:27:31
3023,479.156.832-09,137.058.694-93,Transferência,19.86,2026-01-29,06:33:10
1797,498.635.072-29,728.045.693-65,Transferência,4.23,2026-01-31,19:10:19
4245,195.742.360-99,185.324.697-28,Transferência,28.83,2026-01-22,16:04:01
297,561.379.248-82,264.983.571-00,Pix Enviado,10.53,2026-01-04,14:36:04
2559,736.425.198-73,251.089.473-05,Pagamento,72.96,2026-01-02,13:00:20
2011,124.765.890-20,710.354.892-79,Pix Enviado,658.14,2026-01-07,22:34:16
4724,493.710.526-43,549.318.267-09,Pix Recebido,8.69,2026-01-01,11:08:30
1640,073.852.491-32,568.137.204-90,Pagamento,27.05,2026-01-21,23:46:45
4848,798.130.564-01,615.093.847-66,Pix Recebido,5.23,2026-01-09,07:14:37
4875,326.104.759-34,932.768.045-65,Saque Pix,53.4,2026-01-22,21:57:01
110,260.549.387-38,195.024.738-41,Pagamento,23.66,2026-01-08,15:23:21
4129,294.357.081-88,035.174.982-97,Transferência,57.47,2026-01-29,19:13:19
972,607.128.395-77,109.874.632-50,Pagamento,12.68,2026-01-27,21:00:10
